sku,product_type,categories,name,description,weight,product_online,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_keyword,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,product_approval,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus,additional_images,custom_options,additional_attributes,downloadable,configurable_variations,configurable_variation_labels
607645073101,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Navy (2XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Navy (2XL) at shop.bs,/1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_navy_2.jpg,,"color=NVY_107,product_approval=Yes,seller_id=2,size=2XL,use_in_giftr=Yes",FALSE,,
607645073118,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Navy (3XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Navy (3XL) at shop.bs,/1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_navy_2.jpg,,"color=NVY_107,product_approval=Yes,seller_id=2,size=3XL,use_in_giftr=Yes",FALSE,,
607645073125,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Navy (4XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Navy (4XL) at shop.bs,/1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_navy_2.jpg,,"color=NVY_107,product_approval=Yes,seller_id=2,size=4XL,use_in_giftr=Yes",FALSE,,
607645073132,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Navy (5XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Navy (5XL) at shop.bs,/1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_navy_2.jpg,,"color=NVY_107,product_approval=Yes,seller_id=2,size=5XL,use_in_giftr=Yes",FALSE,,
607645073149,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Navy (XL/TL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Navy (XL/TL) at shop.bs,/1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,1574SHIRT_navy_1.jpg,1574SHIRT_navy_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_navy_2.jpg,,"color=NVY_107,product_approval=Yes,seller_id=2,size=XL/TL,use_in_giftr=Yes",FALSE,,
607645073293,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Khaki (MEDIUM),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Khaki (MEDIUM) at shop.bs,/1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_khaki_2.jpg,,"color=KHK_106,product_approval=Yes,seller_id=2,size=M,use_in_giftr=Yes",FALSE,,
607645073309,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Khaki (LARGE),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Khaki (LARGE) at shop.bs,/1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_khaki_2.jpg,,"color=KHK_106,product_approval=Yes,seller_id=2,size=L,use_in_giftr=Yes",FALSE,,
607645073316,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Khaki (XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Khaki (XL) at shop.bs,/1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_khaki_2.jpg,,"color=KHK_106,product_approval=Yes,seller_id=2,size=XL,use_in_giftr=Yes",FALSE,,
607645073323,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Khaki (2XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Khaki (2XL) at shop.bs,/1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_khaki_2.jpg,,"color=KHK_106,product_approval=Yes,seller_id=2,size=2XL,use_in_giftr=Yes",FALSE,,
607645073330,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Khaki (3XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Khaki (3XL) at shop.bs,/1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_khaki_2.jpg,,"color=KHK_106,product_approval=Yes,seller_id=2,size=3XL,use_in_giftr=Yes",FALSE,,
607645073347,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Khaki (4XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Khaki (4XL) at shop.bs,/1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_khaki_2.jpg,,"color=KHK_106,product_approval=Yes,seller_id=2,size=4XL,use_in_giftr=Yes",FALSE,,
607645073354,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Khaki (5XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Khaki (5XL) at shop.bs,/1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,1574SHIRT_khaki_1.jpg,1574SHIRT_khaki_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_khaki_2.jpg,,"color=KHK_106,product_approval=Yes,seller_id=2,size=5XL,use_in_giftr=Yes",FALSE,,
607645073842,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Silver (MEDIUM),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Silver (MEDIUM) at shop.bs,/1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_silver_2.jpg,,"color=SLV_108,product_approval=Yes,seller_id=2,size=M,use_in_giftr=Yes",FALSE,,
607645073859,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Silver (LARGE),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Silver (LARGE) at shop.bs,/1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_silver_2.jpg,,"color=SLV_108,product_approval=Yes,seller_id=2,size=L,use_in_giftr=Yes",FALSE,,
607645073866,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Silver (XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Silver (XL) at shop.bs,/1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_silver_2.jpg,,"color=SLV_108,product_approval=Yes,seller_id=2,size=XL,use_in_giftr=Yes",FALSE,,
607645073873,simple,Default Category/Departments/Fashion - Men/Tops/Shirts,Dickies Men's Short Sleeve Work Shirt - Silver (2XL),"<p>Versatility is key in Dickies' Short Sleeve Work Shirt with a promise of quality and comfort that can't be beat. The iconic design features extra room throughout the shoulders and chest, and a square tail designed with extra length to wear tucked or untucked. This Dickies short-sleeve twill work shirt is crafted from a sturdy and long-lasting polyester/cotton blend-chosen for its rugged good looks and durability. Equipped with two chest flap pockets and a pencil division, this adds just the right amount of extra storage space you need.</p>

<ul>
<li>Generous fit in shoulders and chest</li>
<li>5.25 oz. Twill, 65% Polyester/35% Cotton</li>
<li>Our most popular short-sleeve work shirt</li>
<li>Moisture wicking</li>
<li>Wrinkle resistant</li>
<li>Non-break melamine buttons</li>
<li>Colors match our Original 874&reg; Work Pant</li>
<li>Square tail design stays tucked in</li>
<li>Imported</li>
</ul>",1,1,Not Visible Individually,51.46,,,,dickies-mens-short-sleeve-work-shirt,"dickies work shirts short sleeve, dickies shirts, dickies shirts men's, short sleeve work shirts, work shirts for men, men's work shirts, twill work shirt, double pocket shirt, two chest flap pockets shirt, men's short sleeve twill work shirt",Buy Dickies Men's Short Sleeve Work Shirt - Silver (2XL) at shop.bs,/1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,1574SHIRT_silver_1.jpg,1574SHIRT_silver_1,Disapproved,10,0,1,0,0,1,1,1,10000,1,1,,,,,,,,1574SHIRT_silver_2.jpg,,"color=SLV_108,product_approval=Yes,seller_id=2,size=2XL,use_in_giftr=Yes",FALSE,,
